sweep,size,algorithm,probability_numerator,probability_denominator,probability,seed,request_id,status,message_correct,sender_note,received_bits,source_bits,redundancy_bits,reported_flipped_bits,detected_units,corrected_bits,uncorrectable_units,overhead_ratio
main,32,crc32-iso-hdlc,1,50,0.02,4,main-485,detected_uncorrectable,,,288,256,32,7,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,5,main-486,detected_uncorrectable,,,288,256,32,7,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,6,main-487,detected_uncorrectable,,,288,256,32,9,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,7,main-488,detected_uncorrectable,,,288,256,32,5,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,8,main-489,detected_uncorrectable,,,288,256,32,10,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,9,main-490,detected_uncorrectable,,,288,256,32,7,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,10,main-491,detected_uncorrectable,,,288,256,32,11,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,11,main-492,detected_uncorrectable,,,288,256,32,7,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,12,main-493,detected_uncorrectable,,,288,256,32,4,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,13,main-494,detected_uncorrectable,,,288,256,32,3,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,14,main-495,detected_uncorrectable,,,288,256,32,9,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,15,main-496,detected_uncorrectable,,,288,256,32,3,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,16,main-497,detected_uncorrectable,,,288,256,32,4,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,17,main-498,detected_uncorrectable,,,288,256,32,7,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,18,main-499,detected_uncorrectable,,,288,256,32,5,1,0,1,0.125
main,32,crc32-iso-hdlc,1,50,0.02,19,main-500,detected_uncorrectable,,,288,256,32,9,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,0,main-501,detected_uncorrectable,,,288,256,32,13,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,1,main-502,detected_uncorrectable,,,288,256,32,15,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,2,main-503,detected_uncorrectable,,,288,256,32,11,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,3,main-504,detected_uncorrectable,,,288,256,32,12,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,4,main-505,detected_uncorrectable,,,288,256,32,20,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,5,main-506,detected_uncorrectable,,,288,256,32,15,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,6,main-507,detected_uncorrectable,,,288,256,32,16,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,7,main-508,detected_uncorrectable,,,288,256,32,13,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,8,main-509,detected_uncorrectable,,,288,256,32,15,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,9,main-510,detected_uncorrectable,,,288,256,32,12,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,10,main-511,detected_uncorrectable,,,288,256,32,18,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,11,main-512,detected_uncorrectable,,,288,256,32,12,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,12,main-513,detected_uncorrectable,,,288,256,32,15,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,13,main-514,detected_uncorrectable,,,288,256,32,13,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,14,main-515,detected_uncorrectable,,,288,256,32,20,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,15,main-516,detected_uncorrectable,,,288,256,32,16,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,16,main-517,detected_uncorrectable,,,288,256,32,11,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,17,main-518,detected_uncorrectable,,,288,256,32,25,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,18,main-519,detected_uncorrectable,,,288,256,32,17,1,0,1,0.125
main,32,crc32-iso-hdlc,1,20,0.05,19,main-520,detected_uncorrectable,,,288,256,32,17,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,0,main-521,detected_uncorrectable,,,288,256,32,24,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,1,main-522,detected_uncorrectable,,,288,256,32,35,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,2,main-523,detected_uncorrectable,,,288,256,32,24,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,3,main-524,detected_uncorrectable,,,288,256,32,28,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,4,main-525,detected_uncorrectable,,,288,256,32,34,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,5,main-526,detected_uncorrectable,,,288,256,32,23,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,6,main-527,detected_uncorrectable,,,288,256,32,27,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,7,main-528,detected_uncorrectable,,,288,256,32,31,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,8,main-529,detected_uncorrectable,,,288,256,32,26,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,9,main-530,detected_uncorrectable,,,288,256,32,27,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,10,main-531,detected_uncorrectable,,,288,256,32,26,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,11,main-532,detected_uncorrectable,,,288,256,32,18,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,12,main-533,detected_uncorrectable,,,288,256,32,27,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,13,main-534,detected_uncorrectable,,,288,256,32,29,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,14,main-535,detected_uncorrectable,,,288,256,32,30,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,15,main-536,detected_uncorrectable,,,288,256,32,31,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,16,main-537,detected_uncorrectable,,,288,256,32,29,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,17,main-538,detected_uncorrectable,,,288,256,32,39,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,18,main-539,detected_uncorrectable,,,288,256,32,42,1,0,1,0.125
main,32,crc32-iso-hdlc,1,10,0.1,19,main-540,detected_uncorrectable,,,288,256,32,29,1,0,1,0.125
main,32,hamming-secded-13-8,0,1,0.0,0,main-541,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,1,main-542,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,2,main-543,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,3,main-544,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,4,main-545,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,5,main-546,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,6,main-547,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,7,main-548,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,8,main-549,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,9,main-550,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,10,main-551,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,11,main-552,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,12,main-553,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,13,main-554,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,14,main-555,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,15,main-556,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,16,main-557,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,17,main-558,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,18,main-559,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,0,1,0.0,19,main-560,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,0,main-561,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,1,main-562,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,2,main-563,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,3,main-564,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,4,main-565,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,5,main-566,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,6,main-567,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,7,main-568,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,8,main-569,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,9,main-570,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,10,main-571,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,11,main-572,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,12,main-573,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,13,main-574,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,14,main-575,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,15,main-576,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,16,main-577,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,17,main-578,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,18,main-579,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,100000,1e-05,19,main-580,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,0,main-581,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,1,main-582,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,2,main-583,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,3,main-584,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,4,main-585,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,5,main-586,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,6,main-587,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,7,main-588,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,8,main-589,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,9,main-590,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,10,main-591,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,11,main-592,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,12,main-593,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,13,main-594,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,14,main-595,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,15,main-596,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,16,main-597,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,17,main-598,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,18,main-599,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,10000,0.0001,19,main-600,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,0,main-601,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,1,main-602,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,2,main-603,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,3,main-604,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,4,main-605,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,5,main-606,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,6,main-607,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,7,main-608,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,8,main-609,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,9,main-610,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,10,main-611,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,11,main-612,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,12,main-613,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,13,main-614,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,14,main-615,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,15,main-616,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,16,main-617,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,17,main-618,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,18,main-619,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,1000,0.001,19,main-620,corrected,True,,416,256,160,2,2,2,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,0,main-621,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,1,main-622,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,2,main-623,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,3,main-624,corrected,True,,416,256,160,2,2,2,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,4,main-625,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,5,main-626,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,6,main-627,detected_uncorrectable,,,416,256,160,3,2,1,1,0.625
main,32,hamming-secded-13-8,1,200,0.005,7,main-628,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,8,main-629,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,9,main-630,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,10,main-631,detected_uncorrectable,,,416,256,160,5,4,3,1,0.625
main,32,hamming-secded-13-8,1,200,0.005,11,main-632,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,12,main-633,corrected,True,,416,256,160,2,2,2,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,13,main-634,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,14,main-635,corrected,True,,416,256,160,5,5,5,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,15,main-636,ok,True,,416,256,160,0,0,0,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,16,main-637,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,17,main-638,detected_uncorrectable,,,416,256,160,2,1,0,1,0.625
main,32,hamming-secded-13-8,1,200,0.005,18,main-639,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,200,0.005,19,main-640,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,0,main-641,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,1,main-642,corrected,True,,416,256,160,5,5,5,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,2,main-643,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,3,main-644,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,4,main-645,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,5,main-646,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,6,main-647,detected_uncorrectable,,,416,256,160,6,4,2,2,0.625
main,32,hamming-secded-13-8,1,100,0.01,7,main-648,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,8,main-649,corrected,True,,416,256,160,9,9,9,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,9,main-650,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,10,main-651,detected_uncorrectable,,,416,256,160,7,5,3,2,0.625
main,32,hamming-secded-13-8,1,100,0.01,11,main-652,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,12,main-653,corrected,True,,416,256,160,5,5,5,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,13,main-654,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,14,main-655,corrected,True,,416,256,160,9,9,9,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,15,main-656,corrected,True,,416,256,160,1,1,1,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,16,main-657,corrected,True,,416,256,160,4,4,4,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,17,main-658,detected_uncorrectable,,,416,256,160,4,3,2,1,0.625
main,32,hamming-secded-13-8,1,100,0.01,18,main-659,corrected,True,,416,256,160,3,3,3,0,0.625
main,32,hamming-secded-13-8,1,100,0.01,19,main-660,detected_uncorrectable,,,416,256,160,7,6,5,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,0,main-661,corrected,True,,416,256,160,6,6,6,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,1,main-662,corrected,True,,416,256,160,6,6,6,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,2,main-663,detected_uncorrectable,,,416,256,160,7,6,5,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,3,main-664,corrected,True,,416,256,160,7,7,7,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,4,main-665,corrected,True,,416,256,160,8,8,8,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,5,main-666,detected_uncorrectable,,,416,256,160,9,8,7,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,6,main-667,detected_uncorrectable,,,416,256,160,11,9,7,2,0.625
main,32,hamming-secded-13-8,1,50,0.02,7,main-668,corrected,True,,416,256,160,7,7,7,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,8,main-669,detected_uncorrectable,,,416,256,160,17,14,11,3,0.625
main,32,hamming-secded-13-8,1,50,0.02,9,main-670,detected_uncorrectable,,,416,256,160,10,8,6,2,0.625
main,32,hamming-secded-13-8,1,50,0.02,10,main-671,detected_uncorrectable,,,416,256,160,15,13,11,2,0.625
main,32,hamming-secded-13-8,1,50,0.02,11,main-672,corrected,True,,416,256,160,9,9,9,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,12,main-673,corrected,True,,416,256,160,7,7,7,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,13,main-674,detected_uncorrectable,,,416,256,160,8,6,4,2,0.625
main,32,hamming-secded-13-8,1,50,0.02,14,main-675,detected_uncorrectable,,,416,256,160,12,10,8,2,0.625
main,32,hamming-secded-13-8,1,50,0.02,15,main-676,detected_uncorrectable,,,416,256,160,4,3,2,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,16,main-677,corrected,True,,416,256,160,7,7,7,0,0.625
main,32,hamming-secded-13-8,1,50,0.02,17,main-678,detected_uncorrectable,,,416,256,160,9,8,7,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,18,main-679,detected_uncorrectable,,,416,256,160,8,7,6,1,0.625
main,32,hamming-secded-13-8,1,50,0.02,19,main-680,detected_uncorrectable,,,416,256,160,14,12,10,2,0.625
main,32,hamming-secded-13-8,1,20,0.05,0,main-681,detected_uncorrectable,,,416,256,160,20,15,12,3,0.625
main,32,hamming-secded-13-8,1,20,0.05,1,main-682,detected_uncorrectable,,,416,256,160,19,14,9,5,0.625
main,32,hamming-secded-13-8,1,20,0.05,2,main-683,detected_uncorrectable,,,416,256,160,17,14,11,3,0.625
main,32,hamming-secded-13-8,1,20,0.05,3,main-684,detected_uncorrectable,,,416,256,160,15,12,9,3,0.625
main,32,hamming-secded-13-8,1,20,0.05,4,main-685,detected_uncorrectable,,,416,256,160,26,21,18,3,0.625
main,32,hamming-secded-13-8,1,20,0.05,5,main-686,detected_uncorrectable,,,416,256,160,25,20,15,5,0.625
main,32,hamming-secded-13-8,1,20,0.05,6,main-687,detected_uncorrectable,,,416,256,160,22,17,12,5,0.625
main,32,hamming-secded-13-8,1,20,0.05,7,main-688,detected_uncorrectable,,,416,256,160,18,14,10,4,0.625
main,32,hamming-secded-13-8,1,20,0.05,8,main-689,detected_uncorrectable,,,416,256,160,25,19,15,4,0.625
main,32,hamming-secded-13-8,1,20,0.05,9,main-690,detected_uncorrectable,,,416,256,160,20,15,10,5,0.625
main,32,hamming-secded-13-8,1,20,0.05,10,main-691,detected_uncorrectable,,,416,256,160,26,20,14,6,0.625
main,32,hamming-secded-13-8,1,20,0.05,11,main-692,detected_uncorrectable,,,416,256,160,17,14,11,3,0.625
main,32,hamming-secded-13-8,1,20,0.05,12,main-693,detected_uncorrectable,,,416,256,160,23,18,13,5,0.625
main,32,hamming-secded-13-8,1,20,0.05,13,main-694,detected_uncorrectable,,,416,256,160,21,15,9,6,0.625
main,32,hamming-secded-13-8,1,20,0.05,14,main-695,detected_uncorrectable,,,416,256,160,29,19,15,4,0.625
main,32,hamming-secded-13-8,1,20,0.05,15,main-696,detected_uncorrectable,,,416,256,160,20,14,8,6,0.625
main,32,hamming-secded-13-8,1,20,0.05,16,main-697,detected_uncorrectable,,,416,256,160,15,13,11,2,0.625
main,32,hamming-secded-13-8,1,20,0.05,17,main-698,detected_uncorrectable,,,416,256,160,33,22,15,7,0.625
main,32,hamming-secded-13-8,1,20,0.05,18,main-699,detected_uncorrectable,,,416,256,160,24,20,16,4,0.625
main,32,hamming-secded-13-8,1,20,0.05,19,main-700,detected_uncorrectable,,,416,256,160,29,21,13,8,0.625
main,32,hamming-secded-13-8,1,10,0.1,0,main-701,detected_uncorrectable,,,416,256,160,33,22,15,7,0.625
main,32,hamming-secded-13-8,1,10,0.1,1,main-702,detected_uncorrectable,,,416,256,160,48,26,18,8,0.625
main,32,hamming-secded-13-8,1,10,0.1,2,main-703,detected_uncorrectable,,,416,256,160,37,25,17,8,0.625
main,32,hamming-secded-13-8,1,10,0.1,3,main-704,detected_uncorrectable,,,416,256,160,39,27,17,10,0.625
main,32,hamming-secded-13-8,1,10,0.1,4,main-705,detected_uncorrectable,,,416,256,160,47,27,15,12,0.625
main,32,hamming-secded-13-8,1,10,0.1,5,main-706,detected_uncorrectable,,,416,256,160,37,26,19,7,0.625
main,32,hamming-secded-13-8,1,10,0.1,6,main-707,detected_uncorrectable,,,416,256,160,41,23,10,13,0.625
main,32,hamming-secded-13-8,1,10,0.1,7,main-708,detected_uncorrectable,,,416,256,160,41,23,14,9,0.625
main,32,hamming-secded-13-8,1,10,0.1,8,main-709,detected_uncorrectable,,,416,256,160,43,23,14,9,0.625
main,32,hamming-secded-13-8,1,10,0.1,9,main-710,detected_uncorrectable,,,416,256,160,40,22,14,8,0.625
main,32,hamming-secded-13-8,1,10,0.1,10,main-711,detected_uncorrectable,,,416,256,160,42,24,11,13,0.625
main,32,hamming-secded-13-8,1,10,0.1,11,main-712,detected_uncorrectable,,,416,256,160,27,17,10,7,0.625
main,32,hamming-secded-13-8,1,10,0.1,12,main-713,detected_uncorrectable,,,416,256,160,40,23,15,8,0.625
main,32,hamming-secded-13-8,1,10,0.1,13,main-714,detected_uncorrectable,,,416,256,160,41,25,15,10,0.625
main,32,hamming-secded-13-8,1,10,0.1,14,main-715,detected_uncorrectable,,,416,256,160,49,25,14,11,0.625
main,32,hamming-secded-13-8,1,10,0.1,15,main-716,detected_uncorrectable,,,416,256,160,43,24,14,10,0.625
main,32,hamming-secded-13-8,1,10,0.1,16,main-717,detected_uncorrectable,,,416,256,160,39,26,15,11,0.625
main,32,hamming-secded-13-8,1,10,0.1,17,main-718,detected_uncorrectable,,,416,256,160,52,25,15,10,0.625
main,32,hamming-secded-13-8,1,10,0.1,18,main-719,detected_uncorrectable,,,416,256,160,54,29,18,11,0.625
main,32,hamming-secded-13-8,1,10,0.1,19,main-720,detected_uncorrectable,,,416,256,160,44,25,13,12,0.625
main,128,crc32-iso-hdlc,0,1,0.0,0,main-721,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,1,main-722,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,2,main-723,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,3,main-724,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,4,main-725,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,5,main-726,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,6,main-727,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,7,main-728,ok,True,,1056,1024,32,0,0,0,0,0.03125
